dup_id,template,numero_de_ocorrencias
e2749f64-2d1f-40de-b17b-1d43777a44c1,failed in branch,2
d0f3732c-dd83-48bc-8dd0-0b89981f3342,error implicit declaration of function,2
c3867fb0-39ea-4934-8a64-0b10d2acb6c5,make target not remade because of errors,2
949bf017-ad04-40ae-b7b9-9a71ce471c2d,make target not remade because of errors,2
9ff373fb-8ba9-4718-ad1a-cd1bbf8495cd,make target not remade because of errors,2
fa1c2f75-bb6d-4ea7-a97f-f5ce7ccdd0fa,make error,2
8ed662b7-f8fe-4f79-ab46-cfcaf1b5f2b7,recipe for target failed,2
cc316001-98be-4791-92d7-1d17a3694f19,recipe for target failed,2
c25b5fa5-81d3-469b-b338-def17be69f17,make error,2
ddee1011-75c1-4522-b8cd-195d6e004d54,project list error on project manifestinvalidrevisionerror revision in not found,2
3d1b1f62-2f14-43fa-b0c1-32f72ca12361,error expansionerror during parsing,2
86ca0b53-e997-4842-b2f9-c8e0b1a41ba7,bb data smart expansionerror failure expanding variable srcpv expression was d which triggered exception fetcherror fetcher failure fetch command export export path export home git c c c ls remote ssh git failed with exit code output,2
22a90d29-2504-4e41-b60c-84ee3f3515c6,undefined reference to,2
ea0a423f-6661-4a4a-b5a3-4ac1cc43cb2b,undefined reference to,2
eb817c41-e53d-4be9-8331-3b7049e3c901,error expected or before,2
ba2c35be-90fc-4005-a556-dd0d915db161,data xb c undefined reference to,2
e765d737-3ff5-48e1-a314-94fcf7e227e1,data xb undefined reference to,2
3e9f819e-11cb-4e3a-9349-8dfae9c12d63,data xb f c undefined reference to,2
a88aabbd-2a0d-4778-81b2-a05bb292d9b2,data xc undefined reference to,2
2f2de00c-032a-4071-a642-6466cf47c44e,make makefile error failed to execute inline shell command set e o pipefail module module module module module module module module module module module module module module module module module module module module module default default default object when setting the variable stop,2
5a9b5d30-4c44-4f85-86d3-f22a61b79b89,project list error on project manifestinvalidrevisionerror revision in not found,2
b78c19b8-0da8-45ac-979e-e678742f435c,oserror https status on,2
64b9d83c-2f3a-41b3-920a-81e4b08ed56d,fatal cannot lstat no such file or directory,2
ef6a67e0-8860-4f70-b90d-8c53e79a696f,project list error on project manifestinvalidrevisionerror revision main in not found,2
c7232867-d4f8-40f6-95d0-b3cdcfac9a61,install cannot create regular file no such file or directory,2
7b66f12d-a1b8-467e-ba16-1313a4900849,failed to analyze coverity results,2
700fe827-95ad-4374-a338-3c4121e3ef37,error function definition does not declare parameters,2
a05cae12-ebc9-490c-a42c-bbbc4f3d50c5,an error occurred got an unexpected keyword argument,2
3dfedc43-7474-4009-a586-860a680d730b,a by sam liu jq fixed name tree regex error for high order flexo channels,2
71ea5800-2ee4-4fa6-9e6a-de079bef02e4,eb d by suresh thayumanauvan jq updating apal error messages and fixing mappings,2
31fd0158-4512-4aca-a230-d91c72298c14,project list error on project waveserver meta waveserver manifestinvalidrevisionerror revision release x in waveserver meta waveserver not found,2
a10765ff-879d-4c40-ad1b-04685cdcd922,removing docker permission denied,2
bcb3e979-d454-4b2f-9a22-defa1f534cf6,fatal manifest not available,2
d90ee4d2-4f68-45c1-a047-b1803eb41390,failed total attempts exit,2
4d687dcf-ef8b-4431-919b-e61118ed7b39,error could not install packages due to an environmenterror connectionreseterror,2
5790c4ae-ae13-4eab-b97a-45c90f9d41cb,libcurl connect to on port failed with code couldn t connect to server,2
bad20de5-b19d-4f8d-a459-2f311def2639,recipe for target failed,2
ed8ff0b2-40ea-41fc-a44b-6ec8621606e9,make error,2
57bbb175-0591-4052-ba89-53ddac53469f,subprocess calledprocesserror command returned non zero exit status,2
bae8e3de-e3ee-4670-8ea0-0fb954f1846a,project list error on project bifrost coherent device models manifestinvalidrevisionerror revision in bifrost coherent device models not found,2
65211e63-b248-4b95-92d7-59257d2773bb,project list error on project ddf ddm cli yang manifestinvalidrevisionerror revision release in ddf ddm cli yang not found,2
62b116b2-960a-441c-a49a-8541532ed7a7,failed to sync checking repo manifests,2
47a5911e-f1e8-44f5-9595-8553a4b06c43,project list error on project android repohooks giterror none remote does not have,2
1d1642d1-12d8-4921-a132-b72408221b50,error unable to create file permission denied,2
c4964d16-ae5b-45b4-a179-404c7223fcbf,invalid suffix on integer constant,2
43f9802d-0138-4a70-a87e-493d293caa66,error storage size of gpidhash t known,2
e101e9d9-698b-40bd-9bce-bb803b087af4,main error failed to copy files,2
da388348-eac3-4dad-83b8-ebca3a993d73,error undeclared first use in this function did you mean,2
e012fc68-c19f-4cd3-8c52-a09ee78e70af,make target not remade because of errors,2
99957e48-47be-4c46-804c-a650fc2dff02,error from server org springframework orm hibernate hibernatejdbcexception jdbc exception on hibernate data access sqlexception for sql sql state error code could not extract resultset nested exception is org hibernate exception genericjdbcexception could not extract resultset,2
507eae55-d09e-4933-b6b7-b460ceb2aa91,,2
332f5df1-136b-4239-81de-41447830c30a,removing docker permission denied,2
1d256b82-5ce1-49fa-b840-113b097d4f1b,error no matching distribution found for pyang,2
56d4a78a-528f-4b49-94db-38d3cbd6fbbf,error may be used uninitialized,2
38617ebd-4560-42d5-aa1e-9f4e4a193f08,error whoami could not confirm which user account is running,2
7e661d9c-8d95-4d16-8b0b-a2b7ca608d4c,whoami cannot find name for user id,2
23f498ae-6036-4858-8f91-7268a2d7c0b6,removing find permission denied,2
a63fa1d6-0b12-4afd-98ac-9a262df7648c,fire xquery java lang arrayindexoutofboundsexception,2
077408be-10b8-40fb-b0da-aade8d4619cc,removing docker permission denied,2
a1f35b3a-7c89-44e9-8e49-efb1c5257da1,error fetcher failure fetch command export export path export home tar czf failed with exit code output,2
b80e7e6e-a863-4079-880a-da227dda6a5f,tar found cannot stat no such file or directory,2
88d10ec2-6ac4-40be-9adc-279b78b55a05,error can t get compiler version from gcc version output,2
34d8e1c6-22d9-41b9-b136-71b6f57e86ab,error task failed with exit code,2
1dbb4e94-e1ec-41ea-8e80-b73bd30ad4e3,keyerror,2
2023684a-5723-45ba-ae7e-6a546400132c,invalid suffix on integer constant,2
0e68d8be-b834-4404-a32f-dd79ffbcc000,command failed error code proceeding,2
23a9a1af-3649-4fce-baf9-3334b6951b9e,calledprocesserror command returned non zero exit status,2
e532e99d-59bb-4cde-8aad-ad241e0fe72a,undefined reference to,2
e5bccbe4-0146-4dda-9d56-9d1cdc5e9506,error objects is different in vs,2
2e077e83-2f62-45d8-ade1-c29952080103,project list error on project manifestinvalidrevisionerror revision main in not found,2
3decb169-1807-407d-b39c-e47a8063ab09,standard input error expected comma after name in size directive,2
1e7025e0-f5c5-4746-a44b-a0d03d69453a,data xe undefined reference to,2
4409763b-6722-4150-ba8f-f45566e7f1a9,undefined reference to,2
e7fb8bb7-b053-4f73-99d2-6c7f5a15f24b,subprocess calledprocesserror command returned non zero exit status,2
af7e1d4a-8cb9-4ee8-a7ca-811208bd34a1,server error occurred while promoting jiras,2
3f25e08c-e1f0-402f-9b5d-54ced46e1d24,no package found,2
8b147d82-fd8b-4ee0-809f-694325944991,hunk failed at,2
ee67db4f-23fa-4b45-9f17-eb8586e85c87,error task failed with exit code,2
367595da-cc9c-4374-92f0-da5307957b71,re find docker permission denied,2
297ad948-2873-4e63-a990-c70a47cc9687,removing find docker permission denied,2
9a925a6f-475d-4d47-8ed6-bd9822d78c22,cat no such file or directory,2
ed1cddfc-b6a2-40c1-999a-5db05ce12cd2,importerror no module named requests,2
d81dc72d-1877-4676-8174-40d53e4ba880,downloadcache script unexpected failure while attempting to curl,2
66e3c300-53c0-4787-8a9e-7bfd5c55fd38,removing builfind docker permission denied,2
cc49fc88-1798-4f14-8dea-9c5893221e78,http response body b,2
fecaf13c-2397-4344-a05c-648c0aad2a71,subprocess calledprocesserror command returned non zero exit status,2
edd6e909-0d23-4704-9910-776621f22744,request failed retrying in seconds,2
4764de71-00a1-4718-b0bd-58208ce7d53b,the signing operation failed on mon feb am utc,2
8a4403f0-a29c-45d5-888d-2b2ea8a4361f,error response from daemon manifest for not found manifest unknown the named manifest is not known to the registry,2
c128bbc2-0f6d-4673-a164-1224709e7c60,rsync write error broken pipe,2
6e893a58-b20d-4f9a-bb09-5debf8f6ed22,exiting due to postbuild error,2
981c4218-37d2-4d1f-8796-e472b1648849,error xvfb is not available on the system please make sure xvfb is available on the system,2
7146e656-b93c-46cc-a526-21caaee6ea5f,failed script source setup setws bifrost,2
5a7351ac-67e8-448c-ba84-cb77eccdc801,d by cyuan fixed the merge compiling error,2
4d794a37-2759-4241-a347-523ee9cdaaed,error task failed with exit code,2
31a00837-f60b-42dd-8372-cf0d6ede5f41,error please set the yocto env before running this scipt,2
c9d359da-4f14-4a11-a9b5-7f8a86b8b4a7,error directory doesnt exist,2
a1a06a75-9777-4dd0-adf3-739d68f2046f,out of hunk failed rejects in file,2
17c9ce10-87c0-4acf-bdd1-72be2582d9c2,cmderror stdout applying patch,2
6e15a666-3997-4c6c-83f8-aa03b101e366,error applying patch on target directory,2
f9011fa2-2332-478a-94b5-afc54cdc6bad,hunk failed at,2
51a125e9-924c-45f6-8d92-8fe4a3dce93f,error task failed with exit code,2
204725b1-ff39-4606-af64-444aa2ac1fef,note recipe task failed,2
b19ef2f0-f687-4e9c-8081-3786c3942890,head is now at f f pull request fixed the merge compiling error,2
816259b3-4f06-4401-8074-1f5bf05db9a3,line bfc build command not found,2
8cdbebad-f43c-4969-9cdf-a01af60b39c9,line terminated bitbake mc wsai,2
44412cd8-7654-4d8b-b8ee-7aa479005a03,a by ishan khanna fix syntax error,2
0250d039-ff56-4759-b6cf-07f624882908,extracting cannot open directory root,2
25a43615-9e6e-455b-a222-06c2c5698681,fatal no such path in head,2
0ebb4f30-afe7-4dba-aef2-ce68cf5f9b93,requests exceptions jsondecodeerror expecting value line column char,2
56d793a4-4a7d-43c1-9a2d-fab5d890decf,error the program listening on,2
e75a6ef9-1483-471a-9430-26233828f32e,rodata x cf c undefined reference to,2
0eeff2ae-f569-4caf-aa38-78a7a8d00f81,error unknown type name did you mean,2
d4a93cb3-8728-4082-b39c-2451f9d29ced,mkdir p task failed with exit code,2
af7084a4-e813-4915-8dc0-13f52471895f,standard input error expecting operand after got nothing,2
b86a2599-90b2-44aa-93fe-91fa49de008c,setup setws line no such file or directory,2
0cd77864-384b-42b3-80a9-2865dc14bb33,ldppc section vma x dac overlaps previous sections,2
a45f5212-4b68-4a21-98f2-9e45d084f6e7,failed to coverity build,2
e21e59ba-4cf3-4648-8b8d-9529c8087a0b,fatal remote error server busy,2
2c77975f-1067-4bac-9cb6-7d4d120e3e59,fatal could not read from remote repository,2
8d684067-370d-4414-9d8b-fd88cd341290,cp cannot stat no such file or directory,2
e6acb686-dccc-4ebf-a247-6f3c26548e34,error task failed with exit code,2
fcfddbb5-530e-4a88-abf7-3059766611a9,summary tasks failed,2
2315760a-a35f-47ce-b35c-8db29afbeae7,error task failed with exit code,2
3d88ce22-ad2e-4cd5-92d3-31c13881c976,fatal unable to access could not resolve host bitbucket ciena com,2
5121d1a8-cb03-4e9d-a063-c2379696da2f,undefined reference to,2
0f9e5466-6376-4ac7-9422-ed20baed70e3,standard input error no such instruction,2
13f948bf-e369-4e29-991b-9f101161811b,removing docker permission denied,2
bd1f495f-703e-4304-93f4-fbad782b734d,gmake error,2
1a667dca-bea6-435b-bfdc-0297ed2c5fd6,recipe for target failed,2
ad773ad3-bccf-48aa-aa93-f0e73f8c0524,mkdir cannot create directory file exists,2
908fb12d-9a75-4d83-a460-946df631d600,cp cannot stat no such file or directory,2
866d374f-5135-4849-9c6d-acdd946beccf,cp cannot stat no such file or directory,2
b66878b5-760e-42f2-b6e3-d58b3a923a8a,chmod cannot access no such file or directory,2
c03af8bf-3400-497d-97b0-3b596657a998,chmod cannot access no such file or directory,2
dcf7b68c-c73f-4bb2-9c89-7bb451c184c9,failed in branch,2
a13f59d0-7086-4e7f-b49a-3d83c5166b8d,data rel ro x ce undefined reference to,2
2deaaf23-81aa-4131-b5da-f4178fe1300e,f error undefined reference to,2
8687b5e4-d910-4a3a-8c39-317c1c87b839,error make failed with error code skipping postbuild step,2
a039997b-b2a8-4d3b-8498-8fbd8fd77623,python can no such file or directory,2
bdcdecf9-9c35-40d9-9735-438881c55446,fatal cannot change to no such file or directory,2
b190a0dd-30e7-4f45-9aa6-dd1812ca6335,line cd repo manifests no such file or directory,2
b27d96f5-db38-4f72-b8e5-aefabf07b290,error specified bound equals destination size,2
57ac1623-ca1c-46ee-80e5-7de5ade7736c,fatal invalid revision range c dea bb d aa f e ee e d d,2
982a0d91-a4f9-4649-8be5-c68ab5623005,connecting to pr service failed connection refused,2
10fc3f11-f7a2-4dd8-a521-df81909ccb8a,can not get from pr server exception connection refused,2
27ee50d8-9dbc-418c-afb6-550f1fb25511,note recipe task failed,2
55109bfa-e8de-4824-8700-21e9e3fc2318,error fatal qa errors were found failing task,2
6d355ad7-f961-4058-8290-a8fbc79c8b3c,error qa issue pkgv not defined,2
43784fe1-eda1-4f2a-840e-f18b5c4ba100,error task failed with exit code,2
9cafb723-6cf1-4e8b-812c-415860bfc9b2,,2
1f2615ad-b13e-4e98-9464-fbc04e272ad5,error logfile of failure stored in,2
d853c610-bb88-4acb-b039-b5719cceee12,summary task failed,2
7a303150-71d8-4479-b987-9b6b0f4aeda5,error parsing halted due to errors see error messages above,2
84b7bd26-0887-4c74-a0cc-79ccd77669be,error unable to parse,2
2b604aad-5728-4dca-b6dd-941cd1eef8ec,indentationerror unindent does not match any outer indentation level,2
bbf8a977-05dc-457e-8a99-e3330154d336,error info is different in vs,2
4c4cce82-d749-4b81-bcc2-4e5894bbf4a6,error repo sync had but had error or traceback or failed keywords forcing return code to err output follows,2
57078035-a8d5-464e-ac54-52c17cf31fa9,failed to sync checking repo manifests,2
5a6a90bd-c63b-47fb-af73-db46622b308e,ln failed to create symbolic link file exists,2
cf1cd61e-f7c7-4c2b-b723-dc2c4d8830b7,data xf undefined reference to,2
5c952a30-dbbb-4f3f-9729-617f910cc26d,error was not declared in this scope,2
5666a531-dfb7-4ae6-8ec8-fb08f3ae6d15,make error,2
5f4ac85b-7336-41bc-9703-56666e8da678,error rr cache is different in vs,2
c3e7d092-3619-4f2f-b51e-8dc74a19a79e,error rr cache is different in vs,2
333e9fc0-1f5d-4fc5-8ed9-5a0112cdb28d,error unknown type name did you mean,2
9708520d-4b0b-4cd5-8c08-e0c73fe59ad8,error command requires repo to be installed first,2
c4b62831-e030-4f90-b196-3a8daea655f6,removing docker permission denied,1
1f785ff8-90cc-4195-8fd4-8dc217e6be2e,error cp command failed to copy,1
4bfbff59-28a9-4135-81b6-7762277bab9f,error failed to execute header wrap for target,1
26a87b18-24fc-4166-9161-0b94a21ae4f1,requests exceptions connectionerror httpsconnectionpool host max retries exceeded with url catalog caused by nameresolutionerror,1
2ae3b25d-7b38-411b-bf8d-3e9fa8feefbf,project list error on project edm manifestinvalidrevisionerror revision in edm not found,1
4b1dc816-0da2-4d10-824d-3a15fa0ad573,error invalid function declaration,1
7fc508e1-62c4-40be-8af5-8e8cdeb35f00,no such file or directory,1
ba4df625-a630-4a55-86ea-80a30e15b32e,error cannot checkout,1
3001a8e0-af72-43da-ba2a-49f661704cbc,removing docker permission denied,1
c5df84f2-193d-482f-8011-858e64a49c1e,error storage size of isn t known,1
9d193a15-ce24-4d9a-974c-1429d57561ee,error variable has initializer but incomplete type,1
beb0676e-1705-40e4-8f87-90cd9fd23f62,bake packaging step designdsppack failed,1
41fa2933-d0d2-4907-8959-bd6d3dbe91fd,line cd no such file or directory,1
dd8d38c1-02dd-4876-8fcb-5cbe3a0458cd,error node block appears to be neither running nor scheduled will cancel if this condition persists,1
8fbce8a9-76fd-4da5-b348-aae66e768c73,docker permission denied,1
37809cb7-5c2c-4e45-b471-b3a827afb3f9,error description is different in vs,1
7b502577-629d-4cdc-987d-78f6a3ecf239,error description is different in vs,1
ecc31192-d711-47e7-ba51-1d7530bd957e,error task failed with exit code,1
431e1717-b4b7-4f5b-ab4a-642970ccbb9b,line terminated dir strip path security concurrency enable constraint fpp disable checker option deadcode true co true,1
b5d5baf2-dce6-4d52-a808-511caf55b50a,make error,1
6dd9fb91-c58f-4427-b24d-c9ef7cdf9f2e,error rr cache is different in vs,1
ba4be290-4a2a-4855-9ecd-e7b5e2908f81,data x e undefined reference to,1
00ee2da2-a80c-4c2f-9abd-e70e9dbe711d,error zebos checkout,1
2c7f7cc8-effe-46dc-8d41-1a6581cf5d63,error cannot checkout zebos,1
e8830110-1208-4241-9719-2265fa0d5817,failed in branch,1
657ea98a-a242-431c-a4c5-7232144a4a03,make error,1
b83658bd-2141-4223-b563-d7183b95202a,make no such file or directory,1
cbd4d94f-2bf2-4ca1-8d11-8147b11c3281,makefile recipe for target failed,1
4a8f42bd-7e03-4f84-8882-32dd9aa42a54,make no rule to make target stop,1
05e1225f-9c6e-4d49-a2ca-b6c993a900bd,error rr cache is different in vs,1
94f32252-d8cd-49de-b7c9-2d4ea7d86dd0,note recipe task failed,1
6fadd4e6-f9ee-4730-ac70-87c91f44aa60,error task failed with exit code,1
f2e8e32a-732d-4848-836f-73e18a0c250a,error failed,1
3412d694-2927-4455-84ee-b5dcb8199594,command error unable to fetch git ga release,1
bc6f6d5e-5fce-41db-8e54-db753b1fa97a,error bitbake fetcher error fetcherror,1
b38fcef1-841b-4593-806d-35a797d68137,project list error on project onid edm manifestinvalidrevisionerror revision in onid edm not found,1
